movie_id,Animation,Children's,Comedy,Adventure,Fantasy,Romance,Drama,Action,Crime,Thriller,Horror,Sci-Fi,Documentary,War,Musical,Mystery,Film-Noir,Western,title
273,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,Mary Shelley's Frankenstein (1994)
274,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Man of the House (1995)
275,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Mixed Nuts (1994)
276,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,Milk Money (1994)
277,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Miracle on 34th Street (1994)
278,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Miami Rhapsody (1995)
279,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,My Family (1995)
280,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,Murder in the First (1995)
281,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Nobody's Fool (1994)
282,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Nell (1994)
283,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,New Jersey Drive (1995)
284,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,New York Cop (1996)
285,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,Beyond Bedlam (1993)
286,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,Nemesis 2: Nebula (1995)
287,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,Nina Takes a Lover (1994)
288,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,Natural Born Killers (1994)
289,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,Only You (1994)
290,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,Once Were Warriors (1994)
291,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,Poison Ivy II (1995)
292,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,Outbreak (1995)
293,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,Professional， The (a.k.a. Leon: The Professional) (1994)
294,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,Perez Family， The (1995)
295,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,Pyromaniac's Love Story， A (1995)
296,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,Pulp Fiction (1994)
297,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Panther (1995)
298,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Pushing Hands (1992)
299,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Priest (1994)
300,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Quiz Show (1994)
301,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,Picture Bride (1995)
302,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,Queen Margot (La Reine Margot) (1994)
303,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,Quick and the Dead， The (1995)
304,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Roommates (1995)
305,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Ready to Wear (Pret-A-Porter) (1994)
306,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Three Colors: Red (1994)
307,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Three Colors: Blue (1993)
308,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Three Colors: White (1994)
309,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Red Firecracker， Green Firecracker (1994)
310,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Rent-a-Kid (1995)
311,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,Relative Fear (1994)
312,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Stuart Saves His Family (1995)
313,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Swan Princess， The (1994)
314,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Secret of Roan Inish， The (1994)
315,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,Specialist， The (1994)
316,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,Stargate (1994)
317,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Santa Clause， The (1994)
318,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Shawshank Redemption， The (1994)
319,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,Shallow Grave (1994)
320,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,Suture (1993)
321,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Strawberry and Chocolate (Fresa y chocolate) (1993)
322,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Swimming with Sharks (1995)
324,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Sum of Us， The (1994)
325,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,National Lampoon's Senior Trip (1995)
326,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,To Live (Huozhe) (1994)
327,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,Tank Girl (1995)
328,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,Tales From the Crypt Presents: Demon Knight (1995)
329,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,Star Trek: Generations (1994)
330,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,Tales from the Hood (1995)
331,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Tom & Viv (1994)
332,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,Village of the Damned (1995)
333,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Tommy Boy (1995)
334,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Vanya on 42nd Street (1994)
335,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,Underneath， The (1995)
336,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,Walking Dead， The (1995)
337,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,What's Eating Gilbert Grape (1993)
338,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,Virtuosity (1995)
339,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,While You Were Sleeping (1995)
340,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,War， The (1994)
341,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Double Happiness (1994)
342,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,Muriel's Wedding (1994)
343,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Baby-Sitters Club， The (1995)
344,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Ace Ventura: Pet Detective (1994)
345,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Adventures of Priscilla， Queen of the Desert， The (1994)
346,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,Backbeat (1993)
347,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Bitter Moon (1992)
348,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Bullets Over Broadway (1994)
349,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,Clear and Present Danger (1994)
350,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,Client， The (1994)
351,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,Corrina， Corrina (1994)
352,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Crooklyn (1994)
353,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,Crow， The (1994)
354,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Cobb (1994)
355,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Flintstones， The (1994)
356,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,Forrest Gump (1994)
357,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,Four Weddings and a Funeral (1994)
358,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Higher Learning (1995)
359,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,I Like It Like That (1994)
360,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,I Love Trouble (1994)
361,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,It Could Happen to You (1994)
362,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,Jungle Book， The (1994)
363,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,Wonderful， Horrible Life of Leni Riefenstahl， The (Die Macht der Bilder) (1993)
364,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Lion King， The (1994)
365,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Little Buddha (1993)
366,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,Wes Craven's New Nightmare (1994)
367,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,Mask， The (1994)
368,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,Maverick (1994)
369,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Mrs. Parker and the Vicious Circle (1994)
370,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Naked Gun 33 1/3: The Final Insult (1994)
371,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Paper， The (1994)
372,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Reality Bites (1994)
373,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,Red Rock West (1992)
374,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Richie Rich (1994)
375,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Safe Passage (1994)
376,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,River Wild， The (1994)
377,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,Speed (1994)
378,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,Speechless (1994)
379,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,Timecop (1994)
380,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,True Lies (1994)
381,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,When a Man Loves a Woman (1994)
382,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,Wolf (1994)
383,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Wyatt Earp (1994)
384,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,Bad Company (1995)
385,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Man of No Importance， A (1994)
386,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,S.F.W. (1994)
387,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,Low Down Dirty Shame， A (1994)
388,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Boys Life (1995)
389,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,Colonel Chabert， Le (1994)
390,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,Faster Pussycat! Kill! Kill! (1965)
391,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,Jason's Lyric (1994)
392,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Secret Adventures of Tom Thumb， The (1993)
393,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,Street Fighter (1994)
394,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,Coldblooded (1995)
395,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Desert Winds (1995)
396,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Fall Time (1995)
397,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,Fear， The (1995)
398,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,Frank and Ollie (1995)
399,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Girl in the Cadillac (1995)
400,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Homage (1995)
401,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,Mirage (1995)
402,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Open Season (1996)
403,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,Two Crimes (1995)
404,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,Brother Minister: The Assassination of Malcolm X (1994)
405,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,Highlander III: The Sorcerer (1994)
406,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Federal Hill (1994)
407,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,In the Mouth of Madness (1995)
408,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,8 Seconds (1994)
409,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Above the Rim (1994)
410,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Addams Family Values (1993)
411,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,You So Crazy (1994)
412,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Age of Innocence， The (1993)
413,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Airheads (1994)
414,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Air Up There， The (1994)
415,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,Another Stakeout (1993)
416,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Bad Girls (1994)
417,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,Barcelona (1994)
418,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Being Human (1993)
419,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Beverly Hillbillies， The (1993)
420,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,Beverly Hills Cop III (1994)
421,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Black Beauty (1994)
422,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,Blink (1994)
423,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,Blown Away (1994)
424,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Blue Chips (1994)
425,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,Blue Sky (1994)
426,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,Body Snatchers (1993)
427,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,Boxing Helena (1993)
428,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Bronx Tale， A (1993)
429,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Cabin Boy (1994)
430,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Calendar Girl (1993)
431,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,Carlito's Way (1993)
432,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,City Slickers II: The Legend of Curly's Gold (1994)
433,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Clean Slate (1994)
434,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,Cliffhanger (1993)
435,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,Coneheads (1993)
436,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,Color of Night (1994)
437,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Cops and Robbersons (1994)
438,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,Cowboy Way， The (1994)
439,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Dangerous Game (1993)
440,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,Dave (1993)
441,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Dazed and Confused (1993)
442,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,Demolition Man (1993)
443,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,Endless Summer 2， The (1994)
444,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,Even Cowgirls Get the Blues (1993)
445,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Fatal Instinct (1993)
446,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,Farewell My Concubine (1993)
447,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,Favor， The (1994)
448,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Fearless (1993)
449,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Fear of a Black Hat (1993)
450,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,With Honors (1994)
451,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,Flesh and Bone (1993)
452,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Widows' Peak (1994)
453,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,For Love or Money (1993)
454,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,Firm， The (1993)
455,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Free Willy (1993)
456,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Fresh (1994)
457,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,Fugitive， The (1993)
458,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,Geronimo: An American Legend (1993)
459,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,Getaway， The (1994)
460,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Getting Even with Dad (1994)
461,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,Go Fish (1994)
462,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,Good Man in Africa， A (1994)
463,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,Guilty as Sin (1993)
464,0,0,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,Hard Target (1993)
465,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,Heaven & Earth (1993)
466,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,Hot Shots! Part Deux (1993)
467,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Live Nude Girls (1995)
468,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,Englishman Who Went Up a Hill， But Came Down a Mountain， The (1995)
469,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,House of the Spirits， The (1993)
470,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,House Party 3 (1994)
471,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,Hudsucker Proxy， The (1994)
472,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,I'll Do Anything (1994)
473,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,In the Army Now (1994)
474,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,In the Line of Fire (1993)
475,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,In the Name of the Father (1993)
476,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Inkwell， The (1994)
477,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,What's Love Got to Do with It? (1993)
478,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Jimmy Hollywood (1994)
479,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,Judgment Night (1993)
480,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,Jurassic Park (1993)
481,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,Kalifornia (1993)
482,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,Killing Zoe (1994)
483,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,King of the Hill (1993)
484,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Lassie (1994)
485,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,Last Action Hero (1993)
486,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Life with Mikey (1993)
487,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Lightning Jack (1994)
488,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,M. Butterfly (1993)
489,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Made in America (1993)
490,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,Malice (1993)
491,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Man Without a Face， The (1993)
492,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,Manhattan Murder Mystery (1993)
493,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,Menace II Society (1993)
494,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,Executive Decision (1996)
495,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,In the Realm of the Senses (Ai no corrida) (1976)
496,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,What Happened Was... (1994)
497,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,Much Ado About Nothing (1993)
498,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,Mr. Jones (1993)
499,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,Mr. Wonderful (1993)
500,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Mrs. Doubtfire (1993)
501,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Naked (1993)
502,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,Next Karate Kid， The (1994)
503,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,New Age， The (1994)
504,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,No Escape (1994)
505,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,North (1994)
506,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Orlando (1993)
507,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,Perfect World， A (1993)
508,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Philadelphia (1993)
509,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,Piano， The (1993)
510,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Poetic Justice (1993)
511,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,Program， The (1993)
512,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,Robert A. Heinlein's The Puppet Masters (1994)
513,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,Radioland Murders (1994)
514,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Ref， The (1994)
515,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Remains of the Day， The (1993)
516,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,Renaissance Man (1994)
517,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,Rising Sun (1993)
518,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Road to Wellville， The (1994)
519,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,Robocop 3 (1993)
520,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Robin Hood: Men in Tights (1993)
521,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,Romeo Is Bleeding (1993)
522,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,Romper Stomper (1992)
523,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Ruby in Paradise (1993)
524,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Rudy (1993)
525,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Saint of Fort Washington， The (1993)
526,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Savage Nights (Nuits fauves， Les) (1992)
527,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,Schindler's List (1993)
528,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Scout， The (1994)
529,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Searching for Bobby Fischer (1993)
530,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Second Best (1994)
531,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Secret Garden， The (1993)
532,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,Serial Mom (1994)
533,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,Shadow， The (1994)
534,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,Shadowlands (1993)
535,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Short Cuts (1993)
536,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Simple Twist of Fate， A (1994)
537,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Sirens (1994)
538,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Six Degrees of Separation (1993)
539,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,Sleepless in Seattle (1993)
540,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,Sliver (1993)
541,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,Blade Runner (1982)
542,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Son in Law (1993)
543,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,So I Married an Axe Murderer (1993)
544,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,Striking Distance (1993)
545,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Harlem (1993)
